Sender,Message,Timestamp,Amount,Amount_Category
Sender_459,Limited-time deal: Extra ₹500 cashback on purchases.,2025-02-01 10:37:52,,
Sender_984,Lab reports ready for pickup.,2025-02-02 16:37:52,,
Sender_112,Congratulations! Your job application is shortlisted.,2025-01-18 07:37:52,,
Sender_994,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-03 04:37:52,,
Sender_864,EMI overdue! Pay ₹88790 immediately to avoid penalty.,2025-01-20 03:37:52,88790.0,Very High Value
Sender_722,Transaction OTP: 987654. Valid for 5 minutes.,2025-02-01 20:37:52,,
Sender_590,Secure login OTP: 654321.,2025-01-29 19:37:52,,
Sender_874,Special offer! Get 50% off on all products.,2025-01-18 13:37:52,,
Sender_328,Exclusive flash sale for members only!,2025-01-20 06:37:52,,
Sender_495,Secure login OTP: 654321.,2025-01-06 04:37:52,,
Sender_198,Festive offer: Flat 30% discount on all items.,2025-01-22 07:37:52,,
Sender_775,Your electricity bill of ₹1200 is due on 10th.,2025-01-23 15:37:52,,
Sender_538,Festive offer: Flat 30% discount on all items.,2025-01-04 05:37:52,,
Sender_254,Missed you at the party yesterday. Where were you?,2025-01-06 20:37:52,,
Sender_264,Festive offer: Flat 30% discount on all items.,2025-01-10 22:37:52,,
Sender_441,MRI report uploaded. Check your email.,2025-01-12 07:37:52,,
Sender_939,HR update: Your interview is scheduled for Monday.,2025-01-29 10:37:52,,
Sender_558,Hurry! Get 25% off on your first order.,2025-01-24 09:37:52,,
Sender_955,UPI payment of ₹84486 successful.,2025-01-20 15:37:52,84486.0,Very High Value
Sender_955,Your bank OTP is 123456. Do not share with anyone.,2025-01-02 19:37:52,,
Sender_581,Credit card payment of ₹85041 due tomorrow.,2025-01-31 00:37:52,85041.0,Very High Value
Sender_578,Secure login OTP: 654321.,2025-01-23 18:37:52,,
Sender_485,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-04 23:37:52,,
Sender_985,New business proposal received.,2025-01-06 09:37:52,,
Sender_866,Suspicious login detected. Reset your password now.,2025-01-22 00:37:52,,
Sender_131,Game night at my place? Let me know!,2025-01-09 11:37:52,,
Sender_255,Congratulations! Your job application is shortlisted.,2025-01-18 13:37:52,,
Sender_384,Verification code: 112233 for account activation.,2025-01-18 13:37:52,,
Sender_362,Doctor's appointment confirmed for 3 PM.,2025-01-04 23:37:52,,
Sender_445,New business proposal received.,2025-01-09 11:37:52,,
Sender_793,Prescription refill reminder: Check your stock.,2025-01-23 12:37:52,,
Sender_158,Important: Property tax deadline extended.,2025-01-17 17:37:52,,
Sender_869,Company update: Q2 performance report available.,2025-01-23 02:37:52,,
Sender_999,Your electricity bill of ₹1200 is due on 10th.,2025-01-08 22:37:52,,
Sender_847,MRI report uploaded. Check your email.,2025-01-30 15:37:52,,
Sender_121,Hey buddy! Let's catch up this weekend.,2025-01-24 18:37:52,,
Sender_313,Train 12345 is delayed by 30 minutes.,2025-01-15 18:37:52,,
Sender_721,New update from your tax department.,2025-01-27 21:37:52,,
Sender_427,Hotel booking confirmed at Taj Mumbai.,2025-01-17 11:37:52,,
Sender_842,Your train ticket to Delhi is confirmed.,2025-01-23 02:37:52,,
Sender_986,Your reservation has been modified. Check details.,2025-01-22 00:37:52,,
Sender_329,IRCTC update: Train timings have changed.,2025-01-06 05:37:52,,
Sender_763,"Special offer: Buy 2, Get 1 Free.",2025-01-23 07:37:52,,
Sender_576,Client meeting scheduled at 2 PM.,2025-01-07 06:37:52,,
Sender_936,Let's discuss the new client proposal over lunch.,2025-01-13 14:37:52,,
Sender_264,Your reservation has been modified. Check details.,2025-01-09 06:37:52,,
Sender_305,MRI report uploaded. Check your email.,2025-01-16 18:37:52,,
Sender_677,Boarding pass issued for your flight to Dubai.,2025-01-04 05:37:52,,
Sender_733,Dad: Don't forget to pay the electricity bill.,2025-01-19 17:37:52,,
Sender_350,Loan statement is available for ₹86217.,2025-02-01 04:37:52,86217.0,Very High Value
Sender_545,Reminder: Your health check-up is due.,2025-01-15 01:37:52,,
Sender_620,Pharmacy alert: New medicines available.,2025-02-02 07:37:52,,
Sender_929,Company update: Q2 performance report available.,2025-02-01 07:37:52,,
Sender_357,Your flight has been rescheduled. Check details.,2025-01-13 12:37:52,,
Sender_749,Boarding pass issued for your flight to Dubai.,2025-01-27 11:37:52,,
Sender_538,Sister: Can you pick me up from college today?,2025-01-03 09:37:52,,
Sender_594,New update from your tax department.,2025-02-01 11:37:52,,
Sender_569,Hurry! Get 25% off on your first order.,2025-01-26 02:37:52,,
Sender_726,Your loan application for ₹93558 has been approved.,2025-01-16 05:37:52,93558.0,Very High Value
Sender_489,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-24 16:37:52,,
Sender_979,Use code WELCOME10 for ₹100 off.,2025-01-10 01:37:52,,
Sender_993,Missed you at the party yesterday. Where were you?,2025-01-26 20:37:52,,
Sender_504,Hurry! Get 25% off on your first order.,2025-01-05 01:37:52,,
Sender_571,Let's discuss the new client proposal over lunch.,2025-01-21 04:37:52,,
Sender_962,Your bank OTP is 123456. Do not share with anyone.,2025-01-10 08:37:52,,
Sender_420,Credit card payment of ₹61915 due tomorrow.,2025-01-18 16:37:52,61915.0,Very High Value
Sender_156,Seasonal sale is live! Don't miss out.,2025-01-21 22:37:52,,
Sender_322,IRCTC update: Train timings have changed.,2025-01-16 12:37:52,,
Sender_648,Special offer! Get 50% off on all products.,2025-01-12 13:37:52,,
Sender_781,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-10 14:37:52,,
Sender_792,Big clearance sale! Up to 50% off.,2025-01-16 18:37:52,,
Sender_702,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-13 13:37:52,,
Sender_740,Company update: Q2 performance report available.,2025-01-18 18:37:52,,
Sender_576,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-04 16:37:52,,
Sender_623,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-09 09:37:52,,
Sender_558,Prescription refill reminder: Check your stock.,2025-01-24 05:37:52,,
Sender_681,Secure login OTP: 654321.,2025-01-16 17:37:52,,
Sender_852,New update from your tax department.,2025-01-03 09:37:52,,
Sender_409,Company update: Q2 performance report available.,2025-01-05 13:37:52,,
Sender_264,Your train ticket to Delhi is confirmed.,2025-01-03 21:37:52,,
Sender_150,Your login OTP for AppXYZ is 456789.,2025-01-18 17:37:52,,
Sender_647,Important: Property tax deadline extended.,2025-01-25 12:37:52,,
Sender_613,Hurry! Get 25% off on your first order.,2025-01-14 23:37:52,,
Sender_748,Your login OTP for AppXYZ is 456789.,2025-01-08 13:37:52,,
Sender_755,Special offer! Get 50% off on all products.,2025-01-10 11:37:52,,
Sender_351,New job opening in your preferred industry.,2025-01-03 09:37:52,,
Sender_427,Check-in reminder: Hotel stay starts tomorrow.,2025-01-03 06:37:52,,
Sender_162,"Mom: Dinner is ready, come home soon.",2025-01-10 06:37:52,,
Sender_277,Loan statement is available for ₹74731.,2025-01-15 18:37:52,74731.0,Very High Value
Sender_253,Your cashback of ₹45631 is credited.,2025-01-05 11:37:52,45631.0,High Value
Sender_649,Next EMI due on 15th for ₹66395.,2025-01-27 22:37:52,66395.0,Very High Value
Sender_338,New job opening in your preferred industry.,2025-02-02 05:37:52,,
Sender_988,MRI report uploaded. Check your email.,2025-01-14 16:37:52,,
Sender_114,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-20 12:37:52,,
Sender_149,Doctor's appointment confirmed for 3 PM.,2025-01-18 15:37:52,,
Sender_756,Your reservation has been modified. Check details.,2025-01-29 11:37:52,,
Sender_840,Doctor's appointment confirmed for 3 PM.,2025-01-10 09:37:52,,
Sender_319,Hotel booking confirmed at Taj Mumbai.,2025-01-28 08:37:52,,
Sender_190,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-13 00:37:52,,
Sender_251,Water bill payment successful. Amount: ₹500.,2025-01-27 17:37:52,,
Sender_894,Hotel booking confirmed at Taj Mumbai.,2025-01-21 10:37:52,,
Sender_871,Flash sale! Discounts up to 70%.,2025-01-12 22:37:52,,
Sender_134,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-14 04:37:52,,
Sender_781,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-04 09:37:52,,
Sender_631,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-08 12:37:52,,
Sender_101,IRCTC update: Train timings have changed.,2025-01-23 03:37:52,,
Sender_601,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-31 16:37:52,,
Sender_723,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-31 00:37:52,,
Sender_186,Your bank OTP is 123456. Do not share with anyone.,2025-01-24 08:37:52,,
Sender_692,Received ₹36825 via UPI transfer.,2025-01-18 05:37:52,36825.0,High Value
Sender_144,"Mom: Dinner is ready, come home soon.",2025-02-02 01:37:52,,
Sender_603,Check-in reminder: Hotel stay starts tomorrow.,2025-01-21 13:37:52,,
Sender_874,Sister: Can you pick me up from college today?,2025-01-06 19:37:52,,
Sender_841,Use code WELCOME10 for ₹100 off.,2025-01-21 17:37:52,,
Sender_213,MRI report uploaded. Check your email.,2025-01-05 16:37:52,,
Sender_514,₹29074 debited from your account.,2025-01-24 14:37:52,29074.0,High Value
Sender_539,₹74488 spent on your credit card at Amazon.,2025-01-20 13:37:52,74488.0,Very High Value
Sender_260,Missed you at the party yesterday. Where were you?,2025-01-05 06:37:52,,
Sender_406,Congratulations! Your job application is shortlisted.,2025-01-14 03:37:52,,
Sender_763,New business proposal received.,2025-01-24 01:37:52,,
Sender_108,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-10 00:37:52,,
Sender_823,HR update: Your interview is scheduled for Monday.,2025-02-01 20:37:52,,
Sender_548,Use 778899 to reset your password.,2025-01-24 01:37:52,,
Sender_331,Sister: Can you pick me up from college today?,2025-01-17 06:37:52,,
Sender_696,Your reservation has been modified. Check details.,2025-01-10 03:37:52,,
Sender_548,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-18 23:37:52,,
Sender_519,Seasonal sale is live! Don't miss out.,2025-01-13 17:37:52,,
Sender_389,Flash sale! Discounts up to 70%.,2025-01-29 08:37:52,,
Sender_657,MRI report uploaded. Check your email.,2025-01-14 15:37:52,,
Sender_178,Limited-time sale! Buy 1 Get 1 Free on electronics.,2025-01-10 02:37:52,,
Sender_900,Important: Property tax deadline extended.,2025-01-19 01:37:52,,
Sender_256,Credit card payment of ₹88310 due tomorrow.,2025-02-01 22:37:52,88310.0,Very High Value
Sender_216,Use code WELCOME10 for ₹100 off.,2025-01-27 05:37:52,,
Sender_334,Sister: Can you pick me up from college today?,2025-01-15 02:37:52,,
Sender_264,Missed you at the party yesterday. Where were you?,2025-01-07 04:37:52,,
Sender_819,Your login OTP for AppXYZ is 456789.,2025-01-16 18:37:52,,
Sender_694,₹4644 withdrawn from ATM.,2025-01-10 20:37:52,4644.0,Medium Value
Sender_147,Big clearance sale! Up to 50% off.,2025-01-30 00:37:52,,
Sender_134,Your reservation has been modified. Check details.,2025-01-23 10:37:52,,
Sender_112,Use code WELCOME10 for ₹100 off.,2025-02-01 22:37:52,,
Sender_674,Train 12345 is delayed by 30 minutes.,2025-01-29 23:37:52,,
Sender_136,New business proposal received.,2025-01-20 15:37:52,,
Sender_304,Client meeting scheduled at 2 PM.,2025-01-03 22:37:52,,
Sender_334,Important: Property tax deadline extended.,2025-01-22 07:37:52,,
Sender_524,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-25 10:37:52,,
Sender_280,Warning! Your account may be at risk. Contact support now.,2025-02-01 12:37:52,,
Sender_486,Claim your jackpot winnings now before the deadline!,2025-01-12 14:37:52,,
Sender_936,Verification code: 112233 for account activation.,2025-01-06 05:37:52,,
Sender_356,Missed you at the party yesterday. Where were you?,2025-01-11 08:37:52,,
Sender_690,Let's discuss the new client proposal over lunch.,2025-01-13 10:37:52,,
Sender_476,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-25 02:37:52,,
Sender_818,Secure login OTP: 654321.,2025-01-14 22:37:52,,
Sender_209,Your loan application for ₹66826 has been approved.,2025-02-01 14:37:52,66826.0,Very High Value
Sender_904,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-18 05:37:52,,
Sender_862,Your bank OTP is 123456. Do not share with anyone.,2025-01-27 21:37:52,,
Sender_946,Gas bill alert: Pay ₹750 before the due date.,2025-01-24 01:37:52,,
Sender_711,₹64758 spent on your credit card at Amazon.,2025-01-11 01:37:52,64758.0,Very High Value
Sender_653,Flash sale! Discounts up to 70%.,2025-01-31 19:37:52,,
Sender_700,Important: Property tax deadline extended.,2025-01-08 10:37:52,,
Sender_791,Sister: Can you pick me up from college today?,2025-01-14 14:37:52,,
Sender_348,Game night at my place? Let me know!,2025-02-02 02:37:52,,
Sender_151,New job opening in your preferred industry.,2025-01-25 19:37:52,,
Sender_538,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-26 18:37:52,,
Sender_594,Your login OTP for AppXYZ is 456789.,2025-01-17 23:37:52,,
Sender_155,Reminder: Team meeting at 10 AM tomorrow.,2025-01-06 09:37:52,,
Sender_910,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-24 00:37:52,,
Sender_831,Client meeting scheduled at 2 PM.,2025-01-23 15:37:52,,
Sender_439,Sister: Can you pick me up from college today?,2025-01-10 20:37:52,,
Sender_559,Festive offer: Flat 30% discount on all items.,2025-01-21 18:37:52,,
Sender_704,Festive offer: Flat 30% discount on all items.,2025-01-31 03:37:52,,
Sender_469,Your login OTP for AppXYZ is 456789.,2025-01-25 02:37:52,,
Sender_543,Check-in reminder: Hotel stay starts tomorrow.,2025-01-23 12:37:52,,
Sender_257,Suspicious login detected. Reset your password now.,2025-02-01 21:37:52,,
Sender_998,Suspicious login detected. Reset your password now.,2025-01-06 17:37:52,,
Sender_506,Sister: Can you pick me up from college today?,2025-01-10 20:37:52,,
Sender_525,Your train ticket to Delhi is confirmed.,2025-01-10 00:37:52,,
Sender_437,Pharmacy alert: New medicines available.,2025-01-07 12:37:52,,
Sender_537,Verification code: 112233 for account activation.,2025-01-27 11:37:52,,
Sender_945,Important: Property tax deadline extended.,2025-01-11 19:37:52,,
Sender_635,Big clearance sale! Up to 50% off.,2025-01-24 18:37:52,,
Sender_940,Dental appointment booked for 5 PM tomorrow.,2025-01-13 21:37:52,,
Sender_171,Suspicious login detected. Reset your password now.,2025-01-31 20:37:52,,
Sender_465,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-22 03:37:52,,
Sender_524,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-15 13:37:52,,
Sender_800,Company update: Q2 performance report available.,2025-01-29 05:37:52,,
Sender_340,Big clearance sale! Up to 50% off.,2025-01-15 12:37:52,,
Sender_385,New business proposal received.,2025-01-18 11:37:52,,
Sender_810,New update from your tax department.,2025-01-04 00:37:52,,
Sender_404,Prescription refill reminder: Check your stock.,2025-02-01 01:37:52,,
Sender_211,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-10 19:37:52,,
Sender_370,Your login OTP for AppXYZ is 456789.,2025-01-25 03:37:52,,
Sender_288,Warning! Your account may be at risk. Contact support now.,2025-01-17 22:37:52,,
Sender_487,Train 12345 is delayed by 30 minutes.,2025-01-15 15:37:52,,
Sender_129,New business proposal received.,2025-01-31 02:37:52,,
Sender_905,Your mobile number has been selected for a lottery prize!,2025-01-08 18:37:52,,
Sender_504,Secure login OTP: 654321.,2025-01-14 18:37:52,,
Sender_735,Doctor's appointment confirmed for 3 PM.,2025-01-15 22:37:52,,
Sender_188,Reminder: Team meeting at 10 AM tomorrow.,2025-01-13 22:37:52,,
Sender_326,Salary of ₹16846 deposited successfully.,2025-01-08 19:37:52,16846.0,High Value
Sender_230,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-22 03:37:52,,
Sender_166,Congratulations! Your job application is shortlisted.,2025-02-01 23:37:52,,
Sender_331,Reminder: Team meeting at 10 AM tomorrow.,2025-01-09 10:37:52,,
Sender_675,Doctor's appointment confirmed for 3 PM.,2025-01-28 02:37:52,,
Sender_846,Flash sale! Discounts up to 70%.,2025-01-25 17:37:52,,
Sender_484,Gas bill alert: Pay ₹750 before the due date.,2025-01-13 04:37:52,,
Sender_568,Your flight has been rescheduled. Check details.,2025-01-31 05:37:52,,
Sender_972,Limited-time sale! Buy 1 Get 1 Free on electronics.,2025-01-07 22:37:52,,
Sender_287,"You've won $1,000,000! Claim now by clicking here.",2025-01-23 03:37:52,,
Sender_193,Secure login OTP: 654321.,2025-01-08 16:37:52,,
Sender_325,Reminder: Team meeting at 10 AM tomorrow.,2025-01-19 20:37:52,,
Sender_976,Your login OTP for AppXYZ is 456789.,2025-01-07 18:37:52,,
Sender_740,Warning! Your account may be at risk. Contact support now.,2025-01-06 07:37:52,,
Sender_603,Claim your jackpot winnings now before the deadline!,2025-01-14 02:37:52,,
Sender_107,Reminder: Your health check-up is due.,2025-01-23 15:37:52,,
Sender_106,Your reservation has been modified. Check details.,2025-01-17 17:37:52,,
Sender_909,Your electricity bill of ₹1200 is due on 10th.,2025-01-28 04:37:52,,
Sender_131,Gas bill alert: Pay ₹750 before the due date.,2025-01-28 10:37:52,,
Sender_427,Pharmacy alert: New medicines available.,2025-01-04 02:37:52,,
Sender_632,Doctor's appointment confirmed for 3 PM.,2025-01-09 19:37:52,,
Sender_420,Important: Property tax deadline extended.,2025-01-12 00:37:52,,
